,semester,college,department,course_id,course_code,memo,name,chinese_name,limit,reg_num,time,credit,hours,lecturer, type,type
1450,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516213,ENCV10010,,"Engineering Mathematics(II)
",工程數學(二),45,-,T234-EB118[GF],3,3,石棟鑫,,Required
1451,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516214,ENCV10010,,"Engineering Mathematics(II)
ENG",工程數學(二),45,-,T234-EB227[GF],3,3,郭心怡,,Required
1452,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516215,ENCV10022,,"Theory of Structures (I)
",結構學（一）,45,-,T56F2-EB115[GF],3,3,黃炯憲,,Required
1453,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516216,ENCV10022,,"Theory of Structures (I)
ENG",結構學（一）,45,-,T56-EB108[GF],3,3,林其穎,,Required
1454,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516217,ENCV10002,,"Soil Mechanics
",土壤力學,45,-,M56R2-EB117[GF],3,3,單信瑜,,Required
1455,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516218,ENCV10002,,"Soil Mechanics
ENG",土壤力學,45,-,M56R2-EB108[GF],3,3,黃郁惟,,Required
1456,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516219,ENCV10003,,"Soil Mechanics Lab.
",土壤力學實驗,45,-,"TabWa-EB108[GF],Mn-EB117[GF]",1,3,翁孟嘉,,Required
1457,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516220,ENCV10003,,"Soil Mechanics Lab.
ENG",土壤力學實驗,45,-,"WbRab-EB108[GF],Mn-EB117[GF]",1,3,翁孟嘉,,Required
1458,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516221,ENCV10016,,"Fluid Mechanics
",流體力學,45,-,W234-EB107[GF],3,3,于弋翔,,Required
1459,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516222,ENCV10016,,"Fluid Mechanics
ENG",流體力學,45,-,W234-EB118[GF],3,3,趙韋安,,Required
1460,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516223,ENCV20002,,"Global Positioning System
[CCS,COS,CHS,CHK] GECIDAST",全球定位系統概論,100,-,F567-EB117[GF],3,3,王成機,,Elective
1461,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516224,ENCV10006,,"Engineering Geology
ENG",工程地質學,70,-,M34-EB115[GF],3,3,羅佳明,,Required
1462,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516225,ENCV10014,,"Hydraulic Engineering
",水利工程,45,-,R34-EB118[GF],3,3,張良正,,Elective
1463,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516226,ENCV10014,,"Hydraulic Engineering
ENG",水利工程,45,-,R34-EB107[GF],3,3,石棟鑫,,Elective
1464,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516227,ENCV20037,,"Civil Engineering Capstone Project
",土木工程實作專題,25,-,F234-EA101[GF],3,3,楊尊華,,Required
1465,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516228,ENCV20037,,"Civil Engineering Capstone Project
",土木工程實作專題,25,-,F234-EB402[GF],3,3,袁宇秉,,Required
1466,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516229,ENCV20037,,"Civil Engineering Capstone Project
",土木工程實作專題,25,-,F234-EB403[GF],3,3,翁孟嘉,,Required
1467,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516230,ENCV10024,,"Reinforced Concrete
",鋼筋混凝土學,80,-,T78R2-EB118[GF],3,3,林子剛,,Required
1468,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516232,ENCV10011,,"Engineering Economics
FCQR[ECE,CCS] GECI",工程經濟學,45,-,F34-EB117[GF],3,3,黃玉霖,,Required
1469,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516233,ENCV10011,,"Engineering Economics
FCQR[ECE,CCS] GECIENG",工程經濟學,45,-,F34-EB227[GF],3,3,王維志,,Required
1470,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516234,ENCV20034,,"Design of Steel Structures
",鋼結構設計,50,-,M56-EB107[GF],3,3,陳垂欣,,Elective
1471,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516235,ENCV20025,,"Numerical Methods
",數值方法,40,-,M567-CS-PC3[GF],3,3,蔡宗哲,,Elective
1472,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516236,ENCV20009,,"Independent Study(II)
",土木專題討論（二）,Unlimited,-,,3,3,土木系,,Elective
1473,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516237,ENCV20027,,"Field Practice
",校外實習,Unlimited,-,,6,6,楊尊華,,Elective
1474,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516238,ENCV20038,,"Surveying and Geospatial Information Technology in Engineering Applications
",空間資訊繪測技術於工程之應用,50,-,W4R56-EB108[GF],3,3,莊子毅,,Elective
1475,111 Spring Semester,College Of Engineering,DME(Department of Mechanical Engineering),516239,ENCV20035,,"Computer Application in Construction Management
",電腦應用於營建管理,40,-,T234-EB108[GF],3,3,曾仁杰,,Elective
1476,,College Of Science,DAC(Department of Applied Chemistry),,,,,,,,,,,,,
1477,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516800,SCAC00002,,"Chemistry (II)
",化學(二),Unlimited,-,T56F2-SB211[GF],3,3,刁維光,,Required
1478,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516801,SCAC00002,,"Chemistry (II)
ENG",化學(二),Unlimited,-,T56F2-SC109[GF],3,3,平松弘嗣,,Required
1479,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516802,SCAC00002,,"Chemistry (II)
",化學(二),Unlimited,-,M56T9-SC109[GF],3,3,黃立心,,Required
1480,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516803,SCAC00004,,"Chemistry Labs. (2)
",化學實驗(二),55,-,R234-SB119[GF],1,3,刁維光,,Required
1481,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516804,SCAC00004,,"Chemistry Labs. (2)
",化學實驗(二),Unlimited,-,T234-SB119[GF],1,3,黃立心,,Required
1482,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516805,SCAC00009,,"Physics Labs. (2)
",物理實驗(二),56,-,Wn56-SA014[GF],1,3,謝東儒、鍾介文,,Required
1483,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516806,SCAC00005,,"Mentor's Hours
",導師時間,Unlimited,-,W78-SB202[GF],0,2,張君輔,,Required
1484,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516807,SCAC10022,,"Service Learning I
",服務學習(一),Unlimited,-,M56-SB202[GF],1,2,詹揚翔,,Required
1485,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516808,SCAC20016,,"Introduction to Computer Science (2)
",計算機概論(二),50,-,T2R56-,3,3,李大偉,,Elective
1486,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516809,SCAC10001,,"Analytical Chemtistry (1)
",分析化學(一),60,-,T34F2-SC159[GF],3,3,謝有容,,Required
1487,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516810,SCAC10003,,"Analytical Chemistry Labs. (1)
",分析化學實驗(一),53,-,T5678-SB120[GF],1,4,謝有容,,Required
1488,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516811,SCAC10013,,"Organic Chemistry (2)
",有機化學(二),60,-,M34W34-SB211[GF],4,4,孫仲銘,,Required
1489,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516812,SCAC10015,,"Organic experiments(2)
",有機化學實驗(二),50,-,R4n5678-SB120[GF],2,6,孫仲銘、吳彥谷,,Required
1490,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516813,SCAC10019,,"Physical Chemistry(II)
",物理化學(二),60,-,R23F56-SC159[GF],4,4,孫建文,,Required
1491,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516814,SCAC10020,,"Physical Chemistry Labs.(I)
",物化實驗(一),30,-,Mn567-SB219[GF],1,4,吳慶昇,,Required
1492,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516815,SCAC10020,,"Physical Chemistry Labs.(I)
",物化實驗(一),30,-,M89ab-SB219[GF],1,4,吳慶昇,,Required
1493,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516816,SCAC10017,,"Inorganic Chemistry (2)
",無機化學(二),60,-,T34R3-SB210[GF],3,3,李積琛,,Required
1494,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516817,SCAC10004,,"Laboratory in Analytical Chemistry (2)
",分析化學實驗(二),30,-,Rn567-SB219[GF],1,4,吳慶昇,,Required
1495,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516818,SCAC10004,,"Laboratory in Analytical Chemistry (2)
",分析化學實驗(二),30,-,R89ab-SB219[GF],1,4,吳慶昇,,Required
1496,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516820,SCAC20009,,"Spectroscopic Analysis of Organic Compounds
",有機光譜分析,50,-,T78W7-SB211[GF],3,3,鍾文聖,,Elective
1497,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516821,SCAC20003,,"Group Theory for Chemistry
ENG",化學應用群論,60,-,W567-SC159[GF],3,3,杉山輝樹,,Elective
1498,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516822,SCAC20001,,"Analytical Chemistry (III)
",分析化學(三),35,-,T56R4-SB522[GF],3,3,詹揚翔,,Elective
1499,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516823,SCAC10007,,"Seminar A (2)
ENG",書報討論A(二),22,-,R34-SB203[GF],1,2,莊士卿,,Required
1500,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516824,SCAC10009,,"Seminar B (2)
ENG",書報討論B(二),22,-,M34-SB201[GF],1,2,曾建銘,,Required
1501,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516825,SCAC20005,,"Research(3)
",專題研究(三),0,-,S234-,1,3,吳淑褓,,Elective
1502,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516826,SCAC20007,,"Integrated Chemistry Laboratory
",整合型化學實驗,10,-,R567-SB321[GF],3,3,黃立心,,Elective
1503,111 Spring Semester,College Of Science,DAC(Department of Applied Chemistry),516827,SCAC20018,,"Principles and Practice of Virtual Chemistry Labs
",虛擬化學實驗的原理與實踐,30,-,F56-,2,2,李大偉,,Elective
1504,,College Of Science,DAM(Department of Applied Mathematics),,,,,,,,,,,,,
1505,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516800,SCAC00002,,"Chemistry (II)
",化學(二),Unlimited,-,T56F2-SB211[GF],3,3,刁維光,,Required
1506,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516801,SCAC00002,,"Chemistry (II)
ENG",化學(二),Unlimited,-,T56F2-SC109[GF],3,3,平松弘嗣,,Required
1507,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516802,SCAC00002,,"Chemistry (II)
",化學(二),Unlimited,-,M56T9-SC109[GF],3,3,黃立心,,Required
1508,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516803,SCAC00004,,"Chemistry Labs. (2)
",化學實驗(二),55,-,R234-SB119[GF],1,3,刁維光,,Required
1509,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516804,SCAC00004,,"Chemistry Labs. (2)
",化學實驗(二),Unlimited,-,T234-SB119[GF],1,3,黃立心,,Required
1510,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516805,SCAC00009,,"Physics Labs. (2)
",物理實驗(二),56,-,Wn56-SA014[GF],1,3,謝東儒、鍾介文,,Required
1511,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516806,SCAC00005,,"Mentor's Hours
",導師時間,Unlimited,-,W78-SB202[GF],0,2,張君輔,,Required
1512,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516807,SCAC10022,,"Service Learning I
",服務學習(一),Unlimited,-,M56-SB202[GF],1,2,詹揚翔,,Required
1513,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516808,SCAC20016,,"Introduction to Computer Science (2)
",計算機概論(二),50,-,T2R56-,3,3,李大偉,,Elective
1514,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516809,SCAC10001,,"Analytical Chemtistry (1)
",分析化學(一),60,-,T34F2-SC159[GF],3,3,謝有容,,Required
1515,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516810,SCAC10003,,"Analytical Chemistry Labs. (1)
",分析化學實驗(一),53,-,T5678-SB120[GF],1,4,謝有容,,Required
1516,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516811,SCAC10013,,"Organic Chemistry (2)
",有機化學(二),60,-,M34W34-SB211[GF],4,4,孫仲銘,,Required
1517,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516812,SCAC10015,,"Organic experiments(2)
",有機化學實驗(二),50,-,R4n5678-SB120[GF],2,6,孫仲銘、吳彥谷,,Required
1518,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516813,SCAC10019,,"Physical Chemistry(II)
",物理化學(二),60,-,R23F56-SC159[GF],4,4,孫建文,,Required
1519,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516814,SCAC10020,,"Physical Chemistry Labs.(I)
",物化實驗(一),30,-,Mn567-SB219[GF],1,4,吳慶昇,,Required
1520,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516815,SCAC10020,,"Physical Chemistry Labs.(I)
",物化實驗(一),30,-,M89ab-SB219[GF],1,4,吳慶昇,,Required
1521,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516816,SCAC10017,,"Inorganic Chemistry (2)
",無機化學(二),60,-,T34R3-SB210[GF],3,3,李積琛,,Required
1522,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516817,SCAC10004,,"Laboratory in Analytical Chemistry (2)
",分析化學實驗(二),30,-,Rn567-SB219[GF],1,4,吳慶昇,,Required
1523,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516818,SCAC10004,,"Laboratory in Analytical Chemistry (2)
",分析化學實驗(二),30,-,R89ab-SB219[GF],1,4,吳慶昇,,Required
1524,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516820,SCAC20009,,"Spectroscopic Analysis of Organic Compounds
",有機光譜分析,50,-,T78W7-SB211[GF],3,3,鍾文聖,,Elective
1525,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516821,SCAC20003,,"Group Theory for Chemistry
ENG",化學應用群論,60,-,W567-SC159[GF],3,3,杉山輝樹,,Elective
1526,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516822,SCAC20001,,"Analytical Chemistry (III)
",分析化學(三),35,-,T56R4-SB522[GF],3,3,詹揚翔,,Elective
1527,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516823,SCAC10007,,"Seminar A (2)
ENG",書報討論A(二),22,-,R34-SB203[GF],1,2,莊士卿,,Required
1528,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516824,SCAC10009,,"Seminar B (2)
ENG",書報討論B(二),22,-,M34-SB201[GF],1,2,曾建銘,,Required
1529,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516825,SCAC20005,,"Research(3)
",專題研究(三),0,-,S234-,1,3,吳淑褓,,Elective
1530,111 Spring Semester,College Of Science,DAM(Department of Applied Mathematics),516826,SCAC20007,,"Integrated Chemistry Laboratory
",整合型化學實驗,10,-,R567-SB321[GF],3,3,黃立心,,Elective
