semester,course_id,course_code,memo,name,chinese_name,limit,reg_num,time,credit,hours,lecturer, type,type,summary
1111.0,910407.0,SESE10220,,Special Ship Design Project(3),特殊船舶設計專題實作(3),Unlimited,11,M567-,1.0,3.0,劉宗龍,,1,
1111.0,910408.0,SESE10006,,Wespon System Engineering Project(I),兵器工程專題實作(1),Unlimited,24,M567-,1.0,3.0,鄧世剛、李永隆,,1,
1111.0,910409.0,SESE00048,,Technology and the Future Life,科技與未來生活  ,Unlimited,27,R12-,2.0,2.0,鄭根發,,2,
1111.0,910410.0,SESE00043,,Environmental Protection,環境保護  ,Unlimited,28,W12-,2.0,2.0,鄭根發,,2,
1111.0,910411.0,SESE10141,,Simple Vehicle Design and Manufacture Project(I),車輛設計製造專題實作(1),Unlimited,8,M567-,1.0,3.0,宋易哲,,1,
1111.0,910412.0,SESE00043,,Environmental Protection,環境保護  ,Unlimited,29,R56-,2.0,2.0,鄭根發,,2,
1111.0,910413.0,SESE00050,,Aesthetics and Life,美學與人生  ,Unlimited,13,W34-,2.0,2.0,系統工程,,2,
1111.0,910414.0,SESE10101,,Special Ship Design Project(I),特殊船舶設計專題實作(1),Unlimited,8,M567-,1.0,3.0,林俊成,,1,
1111.0,910415.0,SESE00034,,japanese(I),日文(一) ,Unlimited,29,F12-,2.0,2.0,系統工程,,2,
1111.0,910416.0,SESE20022,,Introduction to Cryptography,密碼學概論,Unlimited,15,F123-,3.0,3.0,羅嘉寧,,1,
1111.0,910417.0,SESE00026,,Calculus Tutor(1),微積分輔導(1),Unlimited,98,Rabc-,0.0,3.0,系統工程,,2,
1111.0,910418.0,SESE00036,,General Physics Tutor(1),普通物理輔導(1),Unlimited,96,Mabc-,0.0,3.0,系統工程,,2,
1111.0,910419.0,SESE00035,,General Chemistry Tutor,普通化學輔導,Unlimited,98,Fabc-,0.0,3.0,系統工程,,2,
1111.0,910420.0,SESE20078,,Project on Mechanical Design and Manufactujring (3),設計製造專題實作(3),Unlimited,4,M567-,1.0,3.0,尤懷德,,1,
1111.0,910421.0,SESE00034,,japanese(I),日文(一) ,Unlimited,29,F34-,2.0,2.0,系統工程,,2,
1111.0,910422.0,SESE00005,,Biographical Literature,傳記文學賞析,Unlimited,10,W56-,2.0,2.0,系統工程,,2,
1111.0,910424.0,SESE00030,,Gender Education,性別教育,Unlimited,11,R56-,2.0,2.0,系統工程,,2,
1111.0,910425.0,SESE00044,,The Study of Death,生死學,Unlimited,30,R56-,2.0,2.0,系統工程,,2,
1111.0,910426.0,SESE00046,,Modern Politics Thoughe,當代政治思潮,Unlimited,29,F12-,2.0,2.0,系統工程,,2,
1111.0,910427.0,SESE00046,,Modern Politics Thoughe,當代政治思潮,Unlimited,29,F34-,2.0,2.0,系統工程,,2,
1111.0,910428.0,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,14,R6-,0.0,1.0,藍建武,,1,
1111.0,910429.0,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,33,F1-,0.0,1.0,陳冠宇,,1,
1111.0,910430.0,SESE00061,,Physical Education(3),體育(3),Unlimited,38,T12-,0.0,2.0,系統工程,,1,
1111.0,910431.0,SESE00061,,Physical Education(3),體育(3),Unlimited,29,T34-,0.0,2.0,系統工程,,1,
1111.0,910432.0,SESE00061,,Physical Education(3),體育(3),Unlimited,32,T34-,0.0,2.0,系統工程,,1,
1111.0,910433.0,SESE00063,,Physical Education(5),體育(5),Unlimited,20,W34-,0.0,2.0,系統工程,,1,
1111.0,910434.0,SESE00063,,Physical Education(5),體育(5),Unlimited,35,R34-,0.0,2.0,系統工程,,1,
1111.0,910435.0,SESE00063,,Physical Education(5),體育(5),Unlimited,49,R34-,0.0,2.0,系統工程,,1,
1111.0,910436.0,SESE00063,,Physical Education(5),體育(5),Unlimited,40,W34-,0.0,2.0,系統工程,,1,
1111.0,910437.0,SESE10171,,Physical Education(7),體育(7),Unlimited,29,R56-,0.0,2.0,系統工程,,1,
1111.0,910438.0,SESE10171,,Physical Education(7),體育(7),Unlimited,5,W12-,0.0,2.0,系統工程,,1,
1111.0,910439.0,SESE10171,,Physical Education(7),體育(7),Unlimited,11,R12-,0.0,2.0,系統工程,,1,
1111.0,910440.0,SESE10186,,Physical Education,體育,Unlimited,10,W78-,0.0,2.0,系統工程,,1,
1111.0,910441.0,SESE10030,,Workshop Practice,工廠實習,Unlimited,15,W34-,1.0,2.0,黃國鑫,,1,
1111.0,910442.0,SESE00018,,Studies on Mainland China,大陸問題研究,Unlimited,13,T567-,3.0,3.0,系統工程,,1,
1111.0,910443.0,SESE20051,,Satellite Meteorology,衛星氣象學,Unlimited,3,T1R12-,3.0,3.0,林永慶,,2,
1111.0,910445.0,SESE10048,,Special Topics for the Control and Automation,控制與自動化專題實作(1),Unlimited,5,M567-,1.0,3.0,林振輝,,1,
1111.0,910446.0,SESE10091,,Project on Thermal Fluid,熱流量測專題實作(1),Unlimited,5,M9ab-,1.0,3.0,賴渝翔,,1,
1111.0,910448.0,SESE00121,,Basic Military English,基礎軍事英文,Unlimited,10,F12-,2.0,2.0,系統工程,,2,
1111.0,910449.0,SESE00121,,Basic Military English,基礎軍事英文,Unlimited,12,F34-,2.0,2.0,系統工程,,2,
1111.0,910450.0,SESE00122,,Introduction to Kinematics,運動科學概論,Unlimited,28,M34-,2.0,2.0,系統工程,,2,
1111.0,910451.0,SESE00123,,Pressure Management and Career Planning,壓力管理與生涯規劃,Unlimited,22,W12-,2.0,2.0,系統工程,,2,
1111.0,910453.0,SESE00123,,Pressure Management and Career Planning,壓力管理與生涯規劃,Unlimited,24,W34-,2.0,2.0,系統工程,,2,
1111.0,910454.0,SESE00124,,Fitness and Health,體適能與健康,Unlimited,23,R56-,2.0,2.0,系統工程,,2,
1111.0,910455.0,SESE00055,,Financial Management,財務管理 ,Unlimited,27,F12-,2.0,2.0,系統工程,,2,
1111.0,910456.0,SESE00055,,Financial Management,財務管理 ,Unlimited,29,F34-,2.0,2.0,系統工程,,2,
1111.0,910457.0,SESE00009,,History of Taiwan,台灣史,Unlimited,5,W78-,2.0,2.0,系統工程,,2,
1111.0,910458.0,SESE00059,,Physical Education(1),體育(1),Unlimited,27,T56-,0.0,2.0,系統工程,,1,
1111.0,515602.0,CSCS00003,,Career Planning and Mentor of Hours,生涯規劃及導師時間,218,188,W78-EDB27[GF],0.0,2.0,楊武,,1,
1111.0,515603.0,CSCS20013,,Introduction to Multimedia Information System,多媒體資訊系統概論,80,101,F56-EC022[GF],3.0,3.0,蕭旭峰,,2,
1111.0,515604.0,CSCS20012,,Multimedia and Human Computer Interaction Capstone,多媒體與人機互動總整與實作,60,39,T56-ED117[GF],3.0,3.0,詹力韋、張永儒,,2,
1111.0,515606.0,CSCS20043,,Computer System Administration,計算機系統管理,131,116,Rabc-EC122[GF],3.0,3.0,曾建超,,2,
1111.0,515609.0,CSCS10002,,Basic Programming,基礎程式設計,Unlimited,284,,0.0,3.0,洪瑞鴻、黃寗琪、林政寬,,1,
1111.0,515610.0,CSCS10020,,Computer Science Seminars,資訊工程研討,218,213,M56-ED117[GF],0.0,2.0,林一平,,1,
1111.0,515611.0,CSCS10019,,Computer Science and Engineering Projects (II),資訊工程專題(二),175,110,W78-EC022[GF],2.0,2.0,邱維辰,,1,
1111.0,515612.0,CSCS20009,,Elementary graph theory,圖形理論導論,150,152,M56-EC022[GF],3.0,3.0,李毅郎,,2,
1111.0,515613.0,CSCS10006,,Digital Circuit Lab.,數位電路實驗,60,57,"MabcF34-EC022[GF],Mabc-EC220[GF],Mabc-EC221[GF],Mabc-EC222[GF]",3.0,5.0,范倫達,,2,
1111.0,515614.0,CSCS20033,,Competitive Programming (II),競技程式設計(二),65,13,"Fabc-EC022[GF],Fabc-EC122[GF]",3.0,3.0,謝旻錚,,2,
1111.0,515615.0,CSCS20032,,Competitive Programming(III),競技程式設計(三),80,11,S34n-EC115[GF],3.0,3.0,謝旻錚,,2,
1111.0,515616.0,CSCS20004,,MATLAB Programming Language,MATLAB 程式語言,40,48,T34-EC315[GF],3.0,3.0,王才沛,,2,
1111.0,515617.0,CSCS20052,,Introduction to Natural Language Processing,自然語言處理概論,40,32,R567-EC115[GF],3.0,3.0,顏安孜,,2,
1111.0,515618.0,CSCS20008,,Enterprise Cybersecurity,企業網路安全,40,46,R34-EC329[GF],3.0,3.0,謝續平,,2,
1111.0,515620.0,CSCS20025,,Computer Vision for UAV Autopilot,無人機自動飛航與電腦視覺概論,36,46,Tabc-,3.0,3.0,陳冠文,,2,
1111.0,515621.0,CSCS20019,,Microprocessor Systems: Principles andImplementation,微處理機系統原理與實作,60,21,F34-EC114[GF],3.0,3.0,蔡淳仁,,2,
1111.0,516200.0,ENCV10007,,Engineering Materials,工程材料學,55,64,T56R2-EB118[GF],3.0,3.0,陳垂欣,,1,
1111.0,516204.0,ENCV10005,,Engineering Graphics (I),工程圖學(一),55,62,M5-EB118[GF],1.0,1.0,莊子毅,,1,
1111.0,516205.0,ENCV10005,,Engineering Graphics (I),工程圖學(一),55,31,M6-EB118[GF],1.0,1.0,莊子毅,,1,
1111.0,516207.0,ENCV10001,,Introduction to Civil Engineering,土木工程概論,110,92,R56-EB117[GF],2.0,2.0,土木系,,2,
1111.0,516208.0,ENCV20015,,Mentor's Hours,導師時間,Unlimited,98,W78-EB117[GF],0.0,2.0,土木系,,2,
1111.0,516209.0,ENCV20006,,Chemistry (I),化學 (一),90,89,W12-SC109[GF],3.0,3.0,李大偉,,2,
1111.0,516210.0,ENCV20008,,Chemistry Lab.,化學實驗,Unlimited,40,Wn56-SB119[GF],1.0,3.0,李大偉,,2,
1111.0,516213.0,ENCV10009,,Engineering Mathematics(I),工程數學(一),45,53,T234-EB115[GF],3.0,3.0,黃世昌,,1,
1111.0,516214.0,ENCV10009,,Engineering Mathematics(I),工程數學(一),45,17,T234-EB227[GF],3.0,3.0,林志平,,1,
1111.0,516215.0,ENCV10023,,Introduction to Computer Science,計算機概論,45,41,M567-EB415[GF],3.0,3.0,洪士林,,1,
1111.0,516216.0,ENCV10023,,Introduction to Computer Science,計算機概論,55,17,M567-,3.0,3.0,曾仁杰,,1,
1111.0,516217.0,ENCV10013,,Mechanics of Materials,材料力學,45,51,T56R7-EB415[GF],3.0,3.0,洪士林,,1,
1111.0,516218.0,ENCV10013,,Mechanics of Materials,材料力學,45,38,T56R7-EB115[GF],3.0,3.0,林子剛,,1,
1111.0,516219.0,ENCV20030,,Surveying (II),測量學（二）,60,40,W34-EB115[GF],2.0,2.0,黃金維,,2,
1111.0,516221.0,ENCV20031,,Construction Management,營建管理,100,73,F234-EB117[GF],3.0,3.0,黃玉霖,,2,
1111.0,516224.0,ENCV10004,,Foundation Engineering,基礎工程,45,17,M7R34-EB108[GF],3.0,3.0,黃郁惟,,1,
1111.0,516227.0,ENCV10006,,Engineering Geology,工程地質學,45,40,T34-EB118[GF],3.0,3.0,羅佳明,,1,
1111.0,516228.0,ENCV10017,,Fluid Mechanics Lab.,流體力學實驗,45,28,Tabc-EB108[GF],1.0,3.0,于弋翔,,1,
1111.0,516229.0,ENCV10017,,Fluid Mechanics Lab.,流體力學實驗,45,46,Mabc-EB108[GF],1.0,3.0,趙韋安,,1,
1111.0,516230.0,ENCV20033,,Theory of Structures (II),結構學（二）,50,23,M34T2-EB107[GF],3.0,3.0,郭心怡,,2,
1111.0,516231.0,ENCV20017,,Engineering Mathematics (III),工程數學（三）,50,12,W2R56-EB107[GF],3.0,3.0,張憲國,,2,
1111.0,516234.0,ENCV20010,,Independent Study (1),土木專題討論 (一),Unlimited,45,,3.0,3.0,土木系,,2,
1111.0,516235.0,ENCV20036,,Green Building Information Modeling,綠建築資訊模型,50,44,R567-EB108[GF],3.0,3.0,張又升,,2,
1111.0,516236.0,ENCV20023,,Applied Foundation Engineering,應用基礎工程,50,11,T567-EB402[GF],3.0,3.0,方永壽,,2,
1111.0,516800.0,SCAC00001,,Chemistry (I),化學(一),Unlimited,50,T56F2-SB210[GF],3.0,3.0,刁維光,,1,
1111.0,516801.0,SCAC00001,,Chemistry (I),化學(一),Unlimited,25,M56T9-SC109[GF],3.0,3.0,黃立心,,1,
1111.0,516802.0,SCAC00002,,Chemistry (II),化學(二),30,18,F78-SC207[GF],3.0,3.0,李大偉,,1,
1111.0,516803.0,SCAC00008,,Physics Labs. (1),物理實驗(一),56,54,Wn56-SA014[GF],1.0,3.0,謝東儒、鍾介文,,1,
1111.0,516804.0,SCAC00003,,Chemistry Labs. (1),化學實驗(一),55,50,R234-SB119[GF],1.0,3.0,刁維光,,1,
1111.0,516805.0,SCAC00005,,Mentor's Hours,導師時間,Unlimited,50,W78-SB201[GF],0.0,2.0,張君輔,,1,
1111.0,516806.0,SCAC20015,,Introduction to Computer Science (1),計算機概論(一),60,53,T2R56-CS-PC4[GF],3.0,3.0,李大偉,,2,
1111.0,516808.0,SCAC10014,,Organic Chemistry Labs. (Ｉ),有機化學實驗(一),50,55,R4n5678-SB120[GF],2.0,6.0,孫仲銘,,1,
1111.0,516809.0,SCAC10005,,Applied Mathematics,應用數學,60,60,T34F2-SC159[GF],3.0,3.0,魏恆理,,1,
1111.0,516810.0,SCAC10018,,Physical Chemistry(I),物理化學(一),60,63,T56R23-SC159[GF],4.0,4.0,王建隆,,1,
1111.0,516812.0,SCAC10016,,Inorganic Chemistry (1),無機化學(一),60,62,T34R2-SB210[GF],3.0,3.0,郭俊宏,,1,
1111.0,516813.0,SCAC10002,,Analytical Chemistry (2),分析化學(二),60,55,M56T5-SB211[GF],3.0,3.0,陳月枝,,1,
1111.0,516814.0,SCAC10021,,Experiments in Physical Chemistry (II),物化實驗(二),26,32,Rn567-SB219[GF],1.0,4.0,吳慶昇,,1,
1111.0,516815.0,SCAC10021,,Experiments in Physical Chemistry (II),物化實驗(二),26,21,R89ab-SB219[GF],1.0,4.0,吳慶昇,,1,
1111.0,516816.0,SCAC20017,,Polymer Chemistry (I),高分子化學 (一),Unlimited,26,T67R8-SB211[GF],3.0,3.0,張佳智,,2,
1111.0,516817.0,SCAC20010,,Physical Chemistry (III),物理化學(三),70,74,"F4-SC157[GF],M34-SC159[GF]",3.0,3.0,曾建銘,,2,
1111.0,516818.0,SCAC20002,,Special Topics of Analytical Chemistry - Communicating Science,分析化學特論-科學研究方法,10,10,W234-EO615[GF],3.0,3.0,許馨云,,2,
1111.0,516819.0,SCAC00001,,Chemistry (I),化學(一),Unlimited,18,T56F1-SB203[GF],3.0,3.0,魏恆理,,1,
1111.0,516820.0,SCAC00003,,Chemistry Labs. (1),化學實驗(一),Unlimited,8,T234-SB119[GF],1.0,3.0,黃立心,,1,
1111.0,516821.0,SCAC10006,,Seminar A (I),書報討論A(一),25,25,W34-SB201[GF],1.0,2.0,鄭彥如,,1,
1111.0,516822.0,SCAC10008,,Seminar B (I),書報討論B(一),17,24,R34-SB201[GF],1.0,2.0,曾建銘,,1,
1111.0,517400.0,MGEM10001,,Mentor's Hours,導師時間,Unlimited,80,W78-MB520[GF],0.0,2.0,工管系,,2,
1111.0,517401.0,MGEM20008,,Introduction to Industrial Engineering and Management,工業工程與管理概論,Unlimited,84,R67-MB520[GF],3.0,3.0,張永佳,,1,
1111.0,517403.0,MGEM10006,,Manufacturing Processes,製造程序,Unlimited,69,M567-MB405[GF],3.0,3.0,林義貴,,1,
1111.0,517407.0,MGEM20003,,Global Logistics Management,全球運籌管理,Unlimited,38,R567-MB405[GF],3.0,3.0,林義貴,,2,
1111.0,517408.0,MGEM20009,,Industrial Practice,工業工程與管理實務,Unlimited,51,T56W2-MB506[GF],2.0,3.0,劉建良,,1,
1111.0,517409.0,MGEM20007,,Independent Study (II),工業工程與管理專題研討（二）,Unlimited,51,,3.0,3.0,工管系,,2,
1111.0,517410.0,MGCM10007,,Production and Operation Management,生產與作業管理,80,90,W234-MB520[GF],3.0,3.0,王志軒,,1,
1111.0,517411.0,MGEM20016,,Cognitive and Organizational Ergonomics,認知與組織人因工程,Unlimited,8,M234-MB418[GF],3.0,3.0,賴學儀,,2,
1111.0,410000.0,BTBT10028,,Physics(I),物理(一),Unlimited,66,T7F34-SC159[GF],3.0,3.0,張正宏,,1,
1111.0,410003.0,BTBT10007,,Chemistry,化學,Unlimited,30,M789-SC109[GF],3.0,3.0,王雲銘、尤禎祥,,1,
1111.0,410004.0,BTBT10007,,Chemistry,化學,Unlimited,49,M789-SC151[GF],3.0,3.0,李明家、張晉源,,1,
1111.0,410005.0,BTBT10008,,Chemistry Labs.,化學實驗,Unlimited,25,R567-SB119[GF],1.0,3.0,黃立心,,1,
1111.0,410006.0,BTBT10008,,Chemistry Labs.,化學實驗,Unlimited,26,M234-SB119[GF],1.0,3.0,劉學儒,,1,
1111.0,410009.0,BTBT10017,,General Biology Lab.(I),普通生物學實驗(一),Unlimited,11,M9ab-,1.0,3.0,陳文亮,,1,
1111.0,410010.0,BTBT00006,,Career Planning and Mentor's Hours,生涯規劃及導師時間,Unlimited,55,W78-SC105[GF],0.0,2.0,生科系,,1,
1111.0,410012.0,BTBT10054,,Introduction to Computaional Biology,計算生物概論,Unlimited,81,F56-A103[GF],2.0,2.0,朱智瑋、林峻宇,,1,
1111.0,410013.0,BTBT10023,,Organic Chemistry (II),有機化學（二）,Unlimited,24,T56R34-ED102[GF],4.0,4.0,莊士卿,,2,
1111.0,410014.0,BTBT10034,,Biochemistry (I),生物化學（一）,40,40,M2W34-SC105[GF],3.0,3.0,吳東昆、楊裕雄、張晉源,,1,
1111.0,410015.0,BTBT10034,,Biochemistry (I),生物化學（一）,40,25,M2W34-SC110[GF],3.0,3.0,蕭育源、高智飛,,1,
1111.0,410016.0,BTBT10034,,Biochemistry (I),生物化學（一）,30,28,M3F78-SC158[GF],3.0,3.0,蘭宜錚,,1,
1111.0,410019.0,BTBT10036,,Biochemistry lab.,生物化學實驗,45,27,R567-,1.0,3.0,吳東昆,,1,
1111.0,410020.0,BTBT10036,,Biochemistry lab.,生物化學實驗,45,45,R567-,1.0,3.0,張晉源,,1,
1111.0,410021.0,BTBT10026,,Physical Chemistry(I),物理化學(一),Unlimited,27,W56R2-SC105[GF],3.0,3.0,高雅婷,,2,
1111.0,410022.0,BTBT10024,,Organic Chemistry Lab. (I),有機化學實驗（一）,Unlimited,52,M4n5678-,2.0,6.0,蒙國光,,2,
1111.0,410023.0,BTBT10060,,Genetics,遺傳學,Unlimited,52,R34F2-SC151[GF],3.0,3.0,莊碧簪、黃兆祺、林勇欣,,2,
1111.0,410024.0,BTBT10048,,Programming Language and Exercise,程式語言及演習,40,8,T34R89-CS-PC3[GF],3.0,4.0,陸志豪,,1,
1111.0,410025.0,BTBT20002,,Instrumental Analysis,儀器分析,30,11,M3W23-BI302[BA],3.0,3.0,李明家,,2,
1111.0,410026.0,BTBT20023,,Microbiology Lab.,微生物學實驗,20,5,Wn56-,1.0,3.0,曾慶平、麥如村,,2,
1111.0,410027.0,BTBT20052,,Cell Biology (I),細胞生物學(一),80,58,F34-SC106[GF],2.0,2.0,梁美智、邱光裕、趙啟宏,,2,
1111.0,410028.0,BTBT20005,,Molecular Biology (II),分子生物學(二),40,43,M4W56-SC160[GF],3.0,3.0,廖光文、蕭育源、黃兆祺,,2,
1111.0,410030.0,BTBT20018,,Research(II),專題研究(二),Unlimited,36,,1.0,3.0,生科系,,2,
1111.0,410031.0,BTBT20008,,Synthetic Biology(I),合成生物學(一),Unlimited,58,U123-SC151[GF],3.0,3.0,陳文亮、李曉青,,2,
1111.0,410032.0,BTBT20035,,Physiology (I),生理學(一),60,59,M56-SC106[GF],2.0,2.0,林志生、曲在雯,,2,
1111.0,410033.0,BTBT20020,,Research(IV),專題研究(四),Unlimited,19,,1.0,3.0,生科系,,2,
1111.0,410034.0,BTBT20049,,Neurobiology (I),神經生物學(一),Unlimited,46,R34-SC109[GF],2.0,2.0,莊碧簪、黃植懋、高智飛,,2,
1111.0,514101.0,HSFL10024,,English Composition (1) B,英文作文(一) B組,18,18,M34-HC402[GF],2.0,2.0,盧郁安,,1,
1111.0,514102.0,HSFL10025,,English Composition (1) C,英文作文(一) C組,18,19,M34-HC404[GF],2.0,2.0,胡心瑜,,1,
1111.0,514106.0,HSFL10019,,Mentor's Hours,導師時間,Unlimited,51,W78-,0.0,2.0,劉辰生,,1,
1111.0,514107.0,HSFL20015,,English Literature (1),英國文學(一),Unlimited,57,T567-F210[GF],3.0,3.0,胡心瑜,,1,
1111.0,514108.0,HSFL20021,,Advanced Writing (1) A,高級寫作(一) A組,18,16,W234-HC402[GF],3.0,3.0,辜崇豪,,1,
1111.0,514109.0,HSFL20022,,Advanced Writing (1) B,高級寫作(一) B組,18,18,W234-F203[GF],3.0,3.0,劉啟明,,1,
1111.0,514110.0,HSFL20023,,Advanced Writing (1) C,高級寫作(一) C組,18,17,W234-F322[GF],3.0,3.0,潘荷仙,,1,
1111.0,514111.0,HSFL20027,,Advanced Translation A,高級翻譯 A組,27,24,R34-HC104[GF],2.0,2.0,陳韙寧,,1,
1111.0,514113.0,HSFL20018,,Phonetics/Phonology,語音學/音韻學,Unlimited,54,R567-F210[GF],3.0,3.0,李相任,,1,
1111.0,514114.0,HSFL10009,,Elementary French (1),初級法文(一),18,7,M56-F203[GF],2.0,2.0,楊啟嵐,,1,
1111.0,514115.0,HSFL10011,,Elementary Japanese (1),初級日文(一),28,28,M34-HC101[GF],2.0,2.0,王瑋婷,,1,
1111.0,514116.0,HSFL10007,,Elementary Spanish (I),初級西班牙文(一),22,22,M56-HC401[GF],2.0,2.0,詹閔如,,1,
1111.0,514117.0,HSFL20013,,American Literature (1),美國文學(一),60,54,W234-HC103[GF],3.0,3.0,包德樂,,1,
1111.0,514118.0,HSFL20011,,Syntax/Semantics,句法學/語意學,Unlimited,50,T234-F210[GF],3.0,3.0,劉啟明,,1,
1111.0,514119.0,HSFL10014,,Basic Theatre Acting Training,基礎表演,Unlimited,33,S234-,3.0,3.0,姜睿明,,2,
1111.0,514120.0,HSFL20003,,Intermediate French (I),中級法文(一),18,6,M78-F203[GF],2.0,2.0,楊啟嵐,,1,
1111.0,514121.0,HSFL20005,,Intermediate Japanese (1),中級日文(一),28,25,M56-HC402[GF],2.0,2.0,王瑋婷,,1,
1111.0,514123.0,HSFL20001,,Intermediate Spanish (I),中級西班牙文(一),22,14,M78-HC401[GF],2.0,2.0,詹閔如,,1,
1111.0,514124.0,HSFL20020,,Advanced Japanese (1),高級日文(一),28,5,M78-HC402[GF],2.0,2.0,王瑋婷,,2,
1111.0,514125.0,HSFL20017,,English Competence Workshop,英語能力評鑑,Unlimited,57,,1.0,1.0,楊雅筑,,1,
1111.0,514127.0,HSFL10034,,Communicative Skills Workshop (1): Listening and Oral Training A,傳達技巧工作坊(一)：聽講訓練A組,18,18,T567-HC402[GF],3.0,3.0,楊雅筑,,1,
1111.0,514128.0,HSFL10035,,Communicative Skills Workshop (1): Listening and Oral Training B,傳達技巧工作坊(一)：聽講訓練B組,18,16,T567-F203[GF],3.0,3.0,陳韙寧,,1,
1111.0,514129.0,HSFL10036,,Communicative Skills Workshop (1): Listening and Oral Training C,傳達技巧工作坊(一)：聽講訓練C組,18,18,T567-HC102[GF],3.0,3.0,周昭廷,,1,
1111.0,514130.0,HSFL10040,,Films on Filmmaking (Genre: Others),電影拍電影（文類課：其他）,Unlimited,13,R567-F326[GF],3.0,3.0,林建國,,2,
1111.0,514132.0,HSFL20029,,Communicative Skills Workshop (3): Discussion and Debate A,傳達技巧工作坊(三)：討論與辯論技巧A組,18,15,F34-F206[GF],2.0,2.0,馬紹芸,,1,
1111.0,514134.0,HSFL20031,,Communicative Skills Workshop (3): Discussion and Debate C,傳達技巧工作坊(三)：討論與辯論技巧C組,18,18,F34-HC102[GF],2.0,2.0,朱品璇,,1,
1111.0,514135.0,HSFL20033,,Women Literature (Genre: Others),女性文學（文類課：其他）,15,11,T234-HC401[GF],3.0,3.0,楊雅筑,,2,
1111.0,514136.0,HSFL20034,,Advanced Practical Translation,高級實務翻譯,28,25,R567-HC402[GF],3.0,3.0,吳煒聲,,2,
1111.0,514137.0,HSFL20035,,Introduction to Sociolinguistics,社會語言學導論,30,17,F234-HC401[GF],3.0,3.0,廖秀真,,2,
